"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
1018,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","0",,"Clear sky probability",,"%","Operational"
1019,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","1",,"Cloud top temperature",,"K","Operational"
1020,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","2",,"Cloud top pressure",,"Pa","Operational"
1021,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","3",,"Cloud type",,"Code table 4.218","Operational"
1022,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","4",,"Cloud phase",,"Code table 4.218","Operational"
1023,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","5",,"Cloud optical depth",,"Numeric","Operational"
1024,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","6",,"Cloud particle effective radius",,"m","Operational"
1025,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","7",,"Cloud liquid water path",,"kg m-2","Operational"
1026,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","8",,"Cloud ice water path",,"kg m-2","Operational"
1027,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","9",,"Cloud albedo",,"Numeric","Operational"
1028,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","10",,"Cloud emissivity",,"Numeric","Operational"
1029,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 2: cloud properties","11",,"Effective absorption optical depth ratio",,"Numeric","Operational"
1030,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 3: flight rule conditions","0",,"Probability of encountering marginal visual flight rule conditions",,"%","Operational"
1031,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 3: flight rule conditions","1",,"Probability of encountering low instrument flight rule conditions",,"%","Operational"
1032,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 3: flight rule conditions","2",,"Probability of encountering instrument flight rule conditions",,"%","Operational"
1033,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","0",,"Volcanic ash probability",,"%","Operational"
1034,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","1",,"Volcanic ash cloud top temperature",,"K","Operational"
1035,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","2",,"Volcanic ash cloud top pressure",,"Pa","Operational"
1036,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","3",,"Volcanic ash cloud top height",,"m","Operational"
1037,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","4",,"Volcanic ash cloud emissivity",,"Numeric","Operational"
1038,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","5",,"Volcanic ash effective absorption optical depth ratio",,"Numeric","Operational"
1039,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","6",,"Volcanic ash cloud optical depth",,"Numeric","Operational"
1040,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","7",,"Volcanic ash column density",,"kg m-2","Operational"
1041,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 4: volcanic ash","8",,"Volcanic ash particle effective radius",,"m","Operational"
1042,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 5: sea-surface temperature","0",,"Interface sea-surface temperature","(see Note 1)","K","Operational"
1043,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 5: sea-surface temperature","1",,"Skin sea-surface temperature","(see Note 2)","K","Operational"
1044,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 5: sea-surface temperature","2",,"Sub-skin sea-surface temperature","(see Note 3)","K","Operational"
1045,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 5: sea-surface temperature","3",,"Foundation sea-surface temperature","(see Note 4)","K","Operational"
