"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
931.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","6",,"Number of pixel used",,"Numeric","Operational"
932.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","7",,"Solar zenith angle",,"deg","Operational"
933.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","8",,"Relative azimuth angle",,"deg","Operational"
934.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","9",,"Reflectance in 0.6 micron channel",,"%","Operational"
935.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","10",,"Reflectance in 0.8 micron channel",,"%","Operational"
936.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","11",,"Reflectance in 1.6 micron channel",,"%","Operational"
937.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","12",,"Reflectance in 3.9 micron channel",,"%","Operational"
938.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","13",,"Atmospheric divergence",,"/s","Operational"
939.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","14",,"Cloudy brightness temperature",,"K","Operational"
940.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","15",,"Clear-sky brightness temperature",,"K","Operational"
941.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","16",,"Cloudy radiance (with respect to wave number)",,"W m-1 sr-1","Operational"
942.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","17",,"Clear-sky radiance (with respect to wave number)",,"W m-1 sr-1","Operational"
943.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","18",,"Reserved",,,"Operational"
944.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","19",,"Wind speed",,"m/s","Operational"
945.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","20",,"Aerosol optical thickness at 0.635 μm",,,"Operational"
946.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","21",,"Aerosol optical thickness at 0.810 μm",,,"Operational"
947.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","22",,"Aerosol optical thickness at 1.640 μm",,,"Operational"
948.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","23",,"Angstrom coefficient",,,"Operational"
949.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","24-191",,"Reserved",,,"Operational"
950.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","192-254",,"Reserved for local use",,,"Operational"
951.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 3 - Space products, parameter category 1: quantitative products","255",,"Missing",,,"Operational"
1040.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","0",,"Wave spectra (1)",,"-","Operational"
1041.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","1",,"Wave spectra (2)",,"-","Operational"
1042.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","2",,"Wave spectra (3)",,"-","Operational"
1043.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","3",,"Significant height of combined wind waves and swell",,"m","Operational"
1044.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","4",,"Direction of wind waves",,"degree true","Operational"
1045.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","5",,"Significant height of wind waves",,"m","Operational"
1046.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","6",,"Mean period of wind waves",,"s","Operational"
1047.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","7",,"Direction of swell waves",,"degree true","Operational"
1048.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 10 - Oceanographic products, parameter category 0: waves","8",,"Significant height of swell waves",,"m","Operational"
